"2","KPN-2-1-1","1",NULL,"2",NULL,"DERGA","PERSATUAN UGAMA KUNG MERN (KUNG MERN SERN TAU YEN) NEGERI KEDAH","No. 53-M, TAMAN AMBAR, JALAN TELOK WANJAH",NULL,NULL,"0",NULL,"8000 KP","0135980422","kungmernkedah@gmail.com","0001-11-30","PPM-011-02-17031987","TIADA","1","4","0","0","1","1",NULL,"14",NULL,"PERSENDIRIAN","2021-08-04 07:34:31","0000-00-00 00:00:00"
"3","KPN-2-1-2","1",NULL,"2","5"," KOTA SIPUTEH","JAWATANKUASA PENGURUS TANAH PERKUBURAN KWANTUNG KODIANG KEDAH","NO 15 JLN KANGAR KODIANG KEDAH",,,"0","555",,"0124021020","khorahkew@yahoo.com.my","0000-00-00","PPM-011-02-14011988",,"1","5","0","0","1","0",,"5","0",,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"4","KPN-2-1-3","1",NULL,"2","18","MP","JAWATANKUASA TADBIR KUIL SRI SUBRAMANIAR,  SERDANG KEDAH DARULAMAN","KUIL SRI SUBRAMANIAR,JALAN RAYA",,,"0","555",,"013-5127703","yugeshsree@gmail.com","0000-00-00","PPM-003-02-11111976",,"1","4","0","0","1","0",,"3","0","PERSENDIRIAN","0000-00-00 00:00:00","0000-00-00 00:00:00"
"5","KPN-2-1-4","1",NULL,"2","5"," KOTA SIPUTEH","KEDAH/PERLIS CHENG LEONG KONG TEMPLE","CHENG LEONG KONG TEMPLE KUALA SANGLANG KUBANG PASU KEDAH",,,"0","555",,"012-6497322","chungchaoheng@gmail.com","0000-00-00","PPM-003-02-14041977",,"1","5","0","0","1","0",,"5","0",,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"6","KPN-2-1-5","1",NULL,"2","18","MP","PERSATUAN BUDDHIST SERDANG KEDAH","NO. 317 JALAN TENGAH, 09800 SERDANG, KEDAH.",,,"0","555",,"012-4507103","mintfortros@hotmail.com","0000-00-00","PPM-015-02-20051987",,"1","4","0","0","1","0",,"3","0","PERSENDIRIAN","0000-00-00 00:00:00","0000-00-00 00:00:00"
"7","KPN-2-1-6","1",NULL,"2","6","JITRA","PERSATUAN BUDDISH KODIANG KEDAH DARUL AMAN","118-D TAMAN HOSANA,\\\
JALAN CHANGLOON,",,,"0","555",,"012-4068866","puahcheehau1976@gmail.com","0000-00-00","PPM-001-02-12011995",,"1","5","0","0","1","0",,"5","0",,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"8","KPN-2-1-7","1",NULL,"2","6","  ","PERSATUAN PENGANUT AGAMA BUDDHA WAT CHITRARAM, JITRA, KEDAH","KAMPONG SUNGAI BARU, JITRA",,,"0","555",,"013-4720439","cheahkahleng@gmail.com","0000-00-00","PPM-013-02-25082015",,"1","5","0","0","1","0",,"5","0",,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"9","KPN-2-1-8","1",NULL,"2","18","Kulim","PERSATUAN PENGANUT AJARAN CI SHAN GE SELAMA KEDAH","NO. 127, JALAN CEMPAKA SATU, TAMAN CEMPAKA",,,"0","555",,"012-5957987","waykiang3368@gmail.com","0000-00-00","PPM-023-02-02092000",,"1","4","0","0","1","0",,"3","0","PERSENDIRIAN","0000-00-00 00:00:00","0000-00-00 00:00:00"
"10","KPN-2-1-9","1",NULL,"2","18","MP","PERSATUAN PENGANUT AJARAN GUANG FU GONG, SERDANG, KEDAH","NO. 327, KAMPONG EE GUAN",,,"0","555",,"016-7363305","Boonphing05@gmail.com","0000-00-00","PPM-001-02-23092006",,"1","4","0","0","1","0",,"3","0","PERSENDIRIAN","0000-00-00 00:00:00","0000-00-00 00:00:00"
"11","KPN-2-1-10","1",NULL,"2","12"," GURUN","PERSATUAN PENGANUT BUDDHA PHONSOK CHOLING KUALA MUDA/YAN, KEDAH","NO.29 PERSIARAN JERAI INDAH, TAMAN INDAH JERAI 2",,,"0","555","1700","012-4756779","chern176@yahoo.co.uk","0000-00-00","PPM-001-02-18092012",,"1","4","0","0","1","0",,"4","0","PERSENDIRIAN","0000-00-00 00:00:00","0000-00-00 00:00:00"
"12","KPN-2-1-11","1",NULL,"2","6","JITRA","PERSATUAN PENGANUT DEWA SAN DA MEN GUAN DI SHENG JUN KEDAH DAN PERLIS","No 103, Taman Rasa Sayang,",,,"0","555",,"012-4776798","yapsinhwa@gmail.com","0000-00-00","PPM-032-02-14062017",,"1","5","0","0","1","0",,"5","0",,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"13","KPN-2-1-12","1",NULL,"2","6","JITRA","PERSATUAN PENGANUT DEWA TAO BU KONG BUKIT PINANG","NO.208 BUKIT PINANG, KEPALA BATAS\\\
",,,"0","555",,"012-4479700","looyewhuat@hotmail.com","0000-00-00","PPM-001-02-06042017",,"1","5","0","0","1","0",,"5","0",,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"14","KPN-2-1-13","1",NULL,"2","18",,"PERSATUAN PENGANUT DEWI SREE SAMAYAPURA MUTHU MARIAMMAN, TAMAN CEMPAKA, SELAMA, KEDAH (2016)","N0. 160, JALAN 9, TAMAN CEMPAKA, SELAMA,",,,"0","555",,"016-2296469","pathmarajan@gmail.com","0000-00-00","PPM-015-02-24102016",,"1","4","0","0","1","0",,"3","0","PERSENDIRIAN","0000-00-00 00:00:00","0000-00-00 00:00:00"
"15","KPN-2-3-14","3",NULL,"2","6","JITRA","PERSATUAN PENGANUT SRI MAHA MARIAMMAN DEVASTHANAM LADANG SUNGAI SELUANG, LUNAS, KEDAH","NO. 298, LORONG 1/10, TAMAN LOBAK,",,,"0","555",,"016-4362203","msmjaya2001@gmail.com","0000-00-00","PPM-014-02-18102011",,"1","5","0","0","3","0",,"5","0",,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"16","KPN-2-3-15","3",NULL,"2","12"," GURUN","PERSATUAN PENGANUT SRI MAHA MARIAMMAN DEVASTHANAM, PADANG LEMBU, GURUN, KEDAH.","No. 351-B, PADANG LEMBU,",,,"0","555",,"016-6399847","murugaa9847@gmail.com","0000-00-00","PPM-005-02-26042011",,"1","5","0","0","3","0",,"4","0",,"0000-00-00 00:00:00","0000-00-00 00:00:00"
"17","KPN-2-3-16","3",NULL,"2","18",,"PERSATUAN PENGANUT SRI MAHA MARIAMMAN LADANG BUNTAR, SERDANG, KEDAH.","NO. 3, LADANG BUNTAR,",,,"0","555",,"113-3073309","ramachandrans5125@gmail.com","0000-00-00","PPM-004-02-13082017",,"1","4","0","0","3","0",,"3","0","PERSENDIRIAN","0000-00-00 00:00:00","0000-00-00 00:00:00"
